mrr,plan_tier,months_active,usage_index,usage_trend_3m,support_tickets_90d,payment_failures,seat_utilization,days_since_login,churned
360.74,0,28,0.6571,-0.0447,1,1,0.2009,5,0
1926.14,2,57,0.5412,0.1275,1,0,0.7096,8,0
120.89,0,14,0.6356,0.0576,2,0,0.916,5,0
609.49,1,27,0.9348,0.0954,1,0,0.2988,7,0
283.87,0,32,0.3466,-0.0525,1,0,0.6664,7,0
2454.27,2,55,0.2896,-0.3089,3,0,0.3468,12,0
1604.45,1,35,0.9249,0.0191,3,0,0.5827,0,0
2943.0,2,5,0.622,0.133,1,0,0.6408,6,0
298.39,0,21,0.5997,-0.034,3,1,0.3948,5,1
879.97,1,54,0.0548,0.2232,1,0,0.7649,0,0
1309.87,1,17,0.4117,0.0539,1,0,0.471,1,0
235.88,0,21,0.7202,0.0075,1,1,0.1818,1,1
276.11,0,10,0.2374,-0.0042,2,0,0.582,1,1
198.07,0,44,0.8937,-0.3251,6,0,0.4879,39,1
3943.57,2,9,0.3917,-0.0429,3,0,0.69,6,0
1021.06,1,23,0.4709,0.0867,0,0,0.3019,3,0
694.78,1,43,0.0883,-0.1149,7,0,0.4435,30,1
855.05,1,54,0.3386,0.2144,2,0,0.8023,2,0
1063.8,1,14,0.3973,-0.0233,2,0,0.7701,2,0
265.64,0,20,0.1729,0.0079,2,0,0.1188,5,0
240.52,0,8,0.5211,-0.2859,1,0,0.3532,49,0
707.85,1,27,0.3637,0.2069,1,0,0.5297,1,0
326.53,0,60,0.4461,-0.1246,1,4,0.3557,6,0
2117.32,2,19,0.6726,-0.4368,7,3,0.2193,31,1
759.31,1,16,0.7005,-0.4033,6,2,0.1904,38,1
181.68,0,24,0.7112,-0.0928,0,0,0.8102,0,0
914.52,1,54,0.6225,0.2843,4,0,0.5087,5,0
272.18,0,33,0.7291,-0.0731,0,0,0.7421,0,1
2144.47,2,37,0.1952,0.0234,1,0,0.6565,6,0
2572.91,2,47,0.7603,0.1884,0,0,0.2462,0,0
3118.24,2,43,0.3467,-0.0175,2,0,0.5365,2,0
370.71,0,36,0.7732,0.0344,0,0,0.8944,6,0
351.9,0,34,0.3051,-0.2633,6,0,0.05,59,1
266.57,0,32,0.9341,0.0147,2,2,0.4537,2,1
237.8,0,11,0.4525,-0.1168,4,0,0.4891,31,0
201.24,0,25,0.743,-0.0222,0,2,0.6816,1,1
235.63,0,51,0.4501,-0.2454,3,0,0.6303,0,1
2416.56,2,3,0.2838,0.0167,2,0,0.6737,1,1
220.23,0,50,0.4939,0.0263,2,0,0.0662,5,0
299.92,0,34,0.2915,-0.3402,7,0,0.05,9,1
634.8,1,21,0.2981,-0.1179,7,0,0.148,54,1
497.64,1,7,0.4896,-0.171,9,0,0.05,20,1
1185.61,1,46,0.8554,-0.0045,1,0,0.6575,0,1
753.84,1,1,0.2684,0.1965,1,0,0.7492,5,0
1790.52,2,33,0.7982,-0.105,3,0,0.6257,51,0
606.91,1,10,0.7742,0.0853,2,1,0.2013,7,0
1032.03,1,55,0.8423,-0.4337,3,1,0.5451,25,0
1440.06,1,11,0.7548,-0.0091,0,0,0.9386,4,1
251.84,0,49,0.2378,-0.0801,1,0,0.8088,5,0
268.93,0,35,0.0425,-0.2696,3,0,0.1327,59,1
421.98,0,3,0.8321,-0.3855,6,0,0.1761,49,1
153.89,0,44,0.218,0.0572,1,0,0.5561,3,0
1771.58,1,53,0.7281,0.0541,1,0,0.7776,4,0
682.2,0,14,0.2037,0.0476,1,0,0.1413,8,1
112.47,0,59,0.2687,-0.2145,0,0,0.4167,8,0
280.27,0,48,0.2421,-0.3601,2,0,0.5855,44,1
692.0,1,45,0.197,0.0317,1,0,0.5454,4,1
264.33,0,21,0.343,-0.0723,0,2,0.6639,0,0
768.77,1,8,0.3119,-0.0443,1,0,0.5649,0,0
3188.61,2,26,0.5896,-0.0225,2,0,0.6865,8,1
278.8,0,49,0.7632,-0.0853,0,0,0.8477,2,0
647.04,1,36,0.324,-0.1025,0,0,0.3557,3,1
273.04,0,39,0.7577,-0.091,12,0,0.3298,15,1
347.25,0,47,0.7226,-0.1706,0,1,0.3253,4,1
588.11,1,21,0.278,-0.2531,3,1,0.2809,11,1
1348.9,2,3,0.368,-0.0467,0,1,0.7887,2,0
582.51,0,54,0.7543,0.0176,0,0,0.4855,7,0
710.79,1,37,0.8646,-0.4358,8,0,0.05,20,1
276.39,0,34,0.7077,-0.0782,1,0,0.7852,6,1
774.33,1,35,0.1352,0.0606,2,0,0.3963,2,0
1078.2,1,52,0.3287,0.0421,3,2,0.3319,0,0
1655.23,1,47,0.9318,-0.3717,4,0,0.05,55,1
1090.29,1,41,0.2409,-0.0013,1,1,0.3978,6,0
170.45,0,47,0.9231,0.1641,1,0,0.2761,7,0
548.28,1,18,0.4697,0.0885,1,0,0.6308,4,1
774.01,1,43,0.6434,0.0901,1,2,0.8949,2,0
810.25,1,59,0.9163,-0.1214,1,0,0.5257,7,0
158.73,0,15,0.6721,-0.3332,7,1,0.05,35,1
386.31,0,35,0.2023,-0.1745,7,1,0.6535,43,0
198.28,0,41,0.3802,-0.0662,1,4,0.5946,6,0
489.09,0,32,0.6344,-0.0426,2,0,0.976,3,0
548.45,0,59,0.8866,0.0144,0,1,0.2988,6,0
265.87,0,25,0.2881,0.0657,0,0,0.7183,8,0
1037.8,1,14,0.875,-0.3712,4,0,0.05,50,0
188.42,0,9,0.3453,-0.4411,4,0,0.1342,32,1
1107.11,1,51,0.5024,0.0493,0,0,0.157,2,0
747.59,1,42,0.5324,-0.0776,7,0,0.2827,45,0
608.31,1,35,0.6548,-0.3488,3,2,0.4376,33,0
262.07,0,26,0.6175,-0.0984,6,0,0.3282,22,1
246.38,0,25,0.0685,-0.058,1,0,0.7061,1,0
794.26,1,57,0.5174,-0.3453,4,1,0.289,47,1
3346.3,2,41,0.6479,0.0554,2,1,0.1516,6,0
220.31,0,58,0.6941,0.174,1,3,0.3024,0,1
1633.5,1,49,0.2794,-0.2557,7,1,0.1157,36,1
559.73,1,47,0.4051,-0.0608,0,1,0.6939,1,1
1566.54,1,34,0.4193,0.1169,2,0,0.3074,2,0
203.18,0,15,0.6732,-0.1802,1,0,0.3751,7,0
889.68,1,40,0.5599,0.1243,1,0,0.6498,4,0
244.28,0,43,0.9113,-0.4419,4,0,0.3023,35,0
2127.96,2,32,0.783,-0.2291,6,0,0.4934,28,1
383.89,0,2,0.1159,-0.0276,3,0,0.8855,2,1
490.2,0,58,0.2005,0.0521,1,2,0.3478,2,1
3640.61,2,50,0.2637,0.2283,0,0,0.6997,3,0
251.69,0,22,0.7169,-0.0638,1,0,0.5394,6,0
309.32,0,30,0.6663,-0.0801,2,0,0.882,3,0
220.56,0,8,0.4774,0.0278,0,0,0.2776,6,0
204.96,0,57,0.702,0.1725,0,1,0.5416,2,0
194.16,0,14,0.5498,-0.1574,9,0,0.1053,39,1
248.82,0,23,0.6916,-0.3511,5,0,0.0555,41,1
971.25,1,26,0.7081,0.0369,1,0,0.5814,6,0
455.81,1,16,0.3955,-0.0805,2,0,0.3795,3,0
285.33,0,39,0.6936,0.0379,0,0,0.3338,0,1
1512.97,1,60,0.4821,-0.0193,2,0,0.5769,4,0
429.47,0,52,0.812,-0.2797,7,0,0.562,32,1
1955.52,2,32,0.2688,0.0998,3,1,0.7302,0,0
177.86,0,8,0.6716,-0.1124,0,0,0.3785,3,0
1045.41,1,52,0.3226,-0.0083,1,0,0.4194,0,0
128.87,0,16,0.2986,-0.1306,4,0,0.3648,55,1
1312.61,1,55,0.3894,-0.0782,0,0,0.5868,4,0
269.11,0,24,0.2593,-0.0879,2,0,0.3484,0,0
1689.48,1,32,0.5299,-0.0262,2,0,0.5237,1,0
158.45,0,27,0.2953,0.0544,0,0,0.8081,0,0
3309.58,2,28,0.4442,-0.2183,8,0,0.3474,18,1
859.24,1,10,0.7315,-0.4373,7,0,0.2984,15,1
792.63,1,34,0.3894,0.2662,0,0,0.8592,0,0
551.02,1,25,0.2951,-0.0477,2,0,0.6315,0,0
2956.42,2,51,0.1933,0.094,1,1,0.6601,7,0
367.43,0,29,0.3076,-0.0909,0,0,0.3741,1,1
541.68,0,58,0.5158,-0.1846,1,0,0.2658,14,0
412.69,0,18,0.1738,-0.3114,3,0,0.509,34,0
235.57,0,20,0.8238,-0.1666,9,0,0.05,53,1
626.33,1,3,0.8941,-0.0983,6,0,0.3363,38,0
1486.61,2,45,0.3017,-0.0929,7,1,0.4041,56,0
4019.26,2,5,0.5491,-0.0619,4,2,0.5655,8,0
677.81,1,18,0.3149,0.0654,2,0,0.3966,2,0
1494.13,1,55,0.5765,-0.1255,1,0,0.6632,2,1
2884.19,2,37,0.6134,0.047,1,0,0.78,7,0
2693.75,2,34,0.3021,-0.2816,4,0,0.1933,41,1
260.47,0,49,0.3521,-0.0578,0,0,0.7095,8,1
1121.54,1,47,0.6933,-0.1232,9,0,0.6093,11,1
885.19,1,54,0.9503,-0.1655,3,0,0.3782,12,1
254.85,0,40,0.4507,-0.2689,6,0,0.4005,36,0
369.99,0,27,0.3248,-0.3859,2,0,0.1776,30,1
2282.06,2,8,0.8596,0.2104,0,0,0.8976,5,0
1814.94,2,23,0.6746,0.0476,1,1,0.4365,1,0
2960.65,2,43,0.4692,-0.1606,1,0,0.1754,8,0
870.29,1,16,0.1707,-0.1358,2,2,0.8029,6,1
344.12,0,41,0.4329,0.0269,1,0,0.1352,5,0
247.41,0,9,0.562,0.1226,0,0,0.4827,4,1
582.91,1,4,0.7201,0.0335,3,0,0.8384,6,0
1633.53,1,22,0.4215,0.0712,2,0,0.6771,4,0
1529.25,1,14,0.5681,0.0141,0,0,0.5952,4,0
1212.63,1,53,0.5985,0.1162,1,0,0.7774,8,0
253.19,0,23,0.1641,0.0817,1,2,0.8215,3,1
801.2,1,26,0.7282,-0.1709,3,1,0.3626,46,1
470.45,0,25,0.3507,0.0648,1,0,0.6949,0,0
256.22,0,20,0.279,-0.1343,2,0,0.2375,0,0
232.41,0,56,0.4765,0.0648,2,0,0.9397,2,1
558.45,0,45,0.509,-0.2526,4,0,0.5951,19,1
2360.28,2,10,0.6211,-0.3482,6,0,0.217,52,1
538.52,0,13,0.5254,-0.1134,3,0,0.05,53,1
177.76,0,5,0.4854,0.0482,1,0,0.7406,2,0
1066.98,1,16,0.7771,0.1617,1,1,0.8687,4,0
1837.39,1,40,0.7717,0.0234,2,0,0.7989,4,0
293.04,0,57,0.3397,0.0389,2,1,0.6484,5,0
264.4,0,29,0.2272,-0.082,6,1,0.1076,45,1
192.71,0,5,0.7005,0.2097,0,0,0.3846,7,0
1299.9,1,3,0.2819,0.0182,1,1,0.5062,2,0
221.48,0,25,0.2294,-0.2053,2,0,0.3003,49,0
280.53,0,16,0.4786,-0.0263,2,0,0.4533,6,1
188.26,0,35,0.8141,0.0651,0,0,0.3785,4,0
1534.77,1,8,0.5065,-0.0003,0,0,0.8267,5,0
434.45,0,14,0.4258,-0.1549,2,0,0.6101,2,0
880.22,1,34,0.862,-0.0846,7,0,0.3272,49,0
193.63,0,17,0.7129,0.1015,1,1,0.7274,6,0
1523.54,1,22,0.5046,0.1347,2,0,0.5404,5,0
255.14,0,14,0.3319,-0.3851,6,0,0.1824,19,1
196.97,0,4,0.1783,0.0391,0,1,0.7914,1,0
156.51,0,21,0.5495,0.0461,1,0,0.5013,1,0
709.91,1,20,0.2869,-0.2973,5,0,0.0701,57,1
1442.45,2,54,0.4923,-0.1723,0,1,0.5757,33,0
233.2,0,54,0.6436,-0.1905,5,0,0.56,39,1
376.31,0,26,0.4644,-0.2542,3,0,0.3289,28,0
2104.5,2,18,0.8722,0.1122,0,0,0.5477,3,0
1007.99,1,26,0.5366,-0.2311,6,1,0.27,36,1
225.14,0,37,0.813,-0.0512,0,0,0.7852,5,0
296.69,0,24,0.6442,-0.0231,3,0,0.1891,4,0
1743.3,1,46,0.7716,-0.2201,3,0,0.2942,58,1
787.81,1,58,0.4445,0.0132,0,0,0.5479,0,0
1018.18,1,25,0.8323,-0.052,3,0,0.5253,29,0
1387.54,2,8,0.8083,-0.1054,1,0,0.3546,2,0
493.7,0,8,0.889,-0.4192,5,1,0.05,35,1
245.39,0,53,0.7217,-0.2964,2,0,0.05,9,0
418.87,0,25,0.2882,0.0228,1,1,0.3876,8,0
277.76,0,20,0.6799,-0.0271,1,0,0.7384,8,0
359.22,0,38,0.3316,0.0988,0,0,0.5741,3,0
366.77,0,58,0.3001,0.0569,4,0,0.4093,5,0
247.53,0,26,0.7563,0.0535,1,0,0.6633,1,0
1304.26,1,19,0.479,-0.0997,9,1,0.2309,23,0
222.35,0,52,0.3378,0.1797,1,1,0.1872,8,0
380.76,0,5,0.163,-0.0824,1,0,0.9572,7,1
776.39,1,51,0.5565,-0.0221,0,0,0.1239,2,0
1005.83,1,32,0.7839,-0.0136,2,0,0.2584,3,0
757.12,1,2,0.0947,0.1458,3,0,0.5008,3,0
905.7,1,14,0.2262,-0.0174,0,0,0.9754,4,0
610.99,1,41,0.4367,-0.0592,2,0,0.6775,2,0
316.25,0,46,0.5901,-0.0718,6,1,0.2943,56,1
294.52,0,12,0.5062,0.0305,1,0,0.69,3,0
736.69,1,40,0.3125,-0.0994,5,0,0.4123,38,0
284.47,0,60,0.2713,-0.018,0,0,0.6292,3,0
303.93,0,42,0.4635,-0.0487,1,1,0.8913,0,0
233.73,0,43,0.6549,-0.2776,4,1,0.5455,52,0
277.22,0,12,0.7177,-0.0144,2,0,0.7701,7,1
203.96,0,39,0.796,-0.1585,7,0,0.4658,35,0
659.11,0,43,0.7583,-0.1636,7,0,0.5464,31,1
1289.38,1,7,0.8438,0.0798,2,2,0.7184,1,0
2640.72,2,19,0.4067,0.02,2,0,0.6596,8,0
437.08,0,53,0.4646,0.0337,2,0,0.7027,4,1
1200.49,2,60,0.641,0.0987,0,0,0.7253,6,0
118.47,0,11,0.4686,0.0763,1,0,0.5137,0,0
2086.98,2,44,0.7192,-0.119,7,0,0.2976,10,0
1481.38,2,31,0.7689,0.0216,1,0,0.3789,7,0
266.95,0,36,0.7774,-0.0152,1,0,0.5238,2,0
956.42,1,31,0.5401,0.0624,2,0,0.4949,1,0
3312.2,2,53,0.8371,0.0284,1,0,0.5312,3,0
1611.36,2,27,0.5315,-0.3867,3,0,0.0745,29,1
2760.3,2,36,0.1414,0.1251,1,0,0.9778,1,0
894.49,1,41,0.6689,-0.0474,1,0,0.8576,6,0
327.51,0,34,0.8333,-0.1533,9,1,0.6157,30,0
741.96,1,53,0.2776,-0.0198,0,0,0.5596,0,0
1444.21,1,15,0.2115,-0.0883,1,0,0.4258,2,1
858.33,1,57,0.5214,-0.2601,4,0,0.2257,21,1
539.61,0,41,0.5281,-0.077,2,0,0.3388,7,0
674.91,1,58,0.4024,-0.0127,1,0,0.7304,1,0
376.11,0,23,0.4534,-0.0724,4,0,0.2971,28,0
871.61,1,29,0.5187,-0.1219,7,0,0.6879,13,0
258.57,0,3,0.2058,-0.0007,0,0,0.399,1,0
1110.46,1,56,0.321,-0.0702,0,0,0.5905,5,0
801.52,1,49,0.094,0.1415,2,0,0.5321,4,0
114.23,0,18,0.6971,0.0603,1,0,0.7925,8,0
304.67,1,4,0.3664,-0.0344,3,0,0.8499,8,0
452.7,0,42,0.7831,-0.0686,1,0,0.6584,5,0
3691.6,2,41,0.7037,-0.2274,3,2,0.3167,21,1
1722.95,1,32,0.6808,-0.134,2,4,0.1995,6,1
288.23,0,10,0.6717,-0.1741,8,0,0.1465,35,0
184.46,0,56,0.2892,0.1141,1,0,0.6353,5,1
250.39,0,26,0.6329,-0.0965,6,0,0.05,49,1
291.16,0,44,0.5937,-0.3051,6,1,0.3453,32,1
1687.09,2,52,0.158,0.0817,0,0,0.4432,3,0
1584.81,1,33,0.3825,-0.2203,4,3,0.5251,38,1
635.05,0,6,0.1956,0.1062,0,0,0.6457,4,1
2837.34,2,54,0.7387,0.0818,2,0,0.8741,3,0
288.9,0,41,0.4719,0.0354,3,1,0.2524,7,0
1525.36,2,54,0.4447,-0.1909,5,1,0.0616,30,0
498.27,0,37,0.8615,-0.2407,3,0,0.2378,15,1
914.09,1,55,0.4003,-0.1408,3,0,0.3308,8,1
2168.99,2,53,0.6284,-0.0601,5,2,0.6006,8,0
343.19,0,13,0.6674,-0.3906,1,4,0.7013,23,0
725.04,1,11,0.3736,-0.1048,7,0,0.1604,24,0
2526.6,2,10,0.7167,-0.1651,1,0,0.4955,6,1
175.04,0,48,0.6416,-0.1412,4,0,0.323,48,0
424.27,0,15,0.6402,0.0449,1,0,0.6523,1,0
858.06,1,28,0.4743,-0.3626,7,0,0.4267,42,1
435.05,0,48,0.2659,0.0042,3,0,0.7617,8,0
270.29,0,26,0.63,0.1111,1,0,0.1207,2,1
276.5,0,4,0.361,-0.1383,4,0,0.05,54,1
582.26,1,22,0.9022,-0.0321,0,0,0.5595,2,1
378.34,0,6,0.3857,-0.2701,6,3,0.3117,13,1
213.44,0,24,0.599,0.1318,1,0,0.9028,7,0
750.68,1,45,0.6978,-0.0378,0,2,0.3854,0,0
890.33,1,32,0.5241,-0.3919,5,0,0.1323,34,0
928.57,1,41,0.4286,0.1315,2,1,0.8384,6,0
159.61,0,7,0.7045,-0.1042,2,0,0.1818,2,0
2213.75,2,46,0.4218,0.1795,2,0,0.194,3,0
1175.62,1,26,0.7067,-0.099,0,1,0.3437,1,0
254.03,0,18,0.408,-0.0487,2,0,0.6496,7,0
2218.46,2,40,0.3177,-0.2611,6,0,0.2042,52,0
306.96,0,9,0.1942,0.1241,3,1,0.4815,5,0
277.49,0,30,0.5724,-0.2108,11,0,0.4515,28,0
202.19,0,26,0.8852,-0.043,3,0,0.3235,1,0
878.75,1,10,0.5597,-0.006,1,0,0.5738,7,1
410.68,0,58,0.3025,-0.3359,7,0,0.156,9,0
200.73,0,22,0.2227,0.1041,2,1,0.05,1,1
254.38,0,3,0.2737,-0.0206,2,2,0.564,2,1
178.81,0,27,0.4027,-0.1387,7,0,0.4121,24,0
403.17,0,58,0.448,-0.1277,1,0,0.0928,3,0
861.69,1,41,0.569,-0.0394,1,0,0.3744,0,0
215.36,0,39,0.1787,-0.0709,3,1,0.0901,57,1
299.52,0,55,0.4554,-0.093,1,0,0.9024,1,0
584.04,1,6,0.1569,-0.1545,2,0,0.1695,8,1
201.98,0,34,0.338,-0.423,9,3,0.5524,11,1
533.88,1,20,0.3578,-0.08,1,1,0.2153,5,0
199.64,0,41,0.3194,-0.1109,1,0,0.6811,6,0
466.36,0,52,0.6312,-0.2947,3,0,0.3109,25,0
224.37,0,5,0.3798,0.1049,0,0,0.9031,4,1
341.4,0,10,0.5744,0.1225,4,0,0.695,6,0
216.41,0,58,0.1456,0.0705,1,0,0.2464,0,1
1161.02,1,30,0.4054,0.1511,0,1,0.9523,0,1
202.5,0,19,0.4301,-0.4361,4,0,0.05,41,0
902.3,1,10,0.3051,-0.1007,4,2,0.4213,26,0
906.62,1,22,0.7848,-0.0865,1,0,0.6669,2,0
654.99,0,1,0.4238,-0.1083,2,0,0.6794,1,0
1109.73,1,14,0.5193,0.006,3,1,0.1634,4,0
235.65,0,11,0.46,-0.09,3,0,0.2935,0,1
368.58,0,6,0.5236,-0.0598,3,0,0.8911,0,0
612.92,0,59,0.2586,0.0048,0,1,0.6233,1,0
503.13,1,48,0.2437,-0.3712,5,0,0.1308,11,1
1787.11,2,57,0.6401,-0.1311,0,0,0.4277,1,0
266.92,0,15,0.3546,-0.3532,3,0,0.05,11,0
769.12,1,18,0.9664,-0.3673,5,0,0.6199,12,1
792.15,1,17,0.796,-0.2825,7,1,0.254,49,1
183.72,0,34,0.5079,0.113,2,0,0.3481,1,0
1454.77,1,11,0.4453,-0.0648,1,0,0.6377,5,0
540.94,1,15,0.8204,-0.1956,3,2,0.05,57,1
2237.58,2,59,0.6513,0.0341,2,0,0.5923,4,0
3460.83,2,22,0.4849,0.0901,4,0,0.4263,3,1
286.95,0,47,0.2529,-0.0348,1,0,0.7088,4,0
205.84,0,14,0.7161,-0.11,4,0,0.2617,14,1
555.12,1,56,0.1402,-0.229,5,0,0.5054,52,0
267.57,0,42,0.3997,-0.3268,6,0,0.2754,14,0
222.5,0,52,0.91,0.001,1,2,0.5162,3,0
2578.74,2,31,0.3862,0.0941,0,0,0.1279,2,0
177.57,0,55,0.8225,-0.1895,6,0,0.05,33,1
385.46,0,22,0.6924,-0.3149,6,0,0.1265,42,0
926.73,1,29,0.3994,0.0184,2,0,0.8872,7,1
309.92,0,4,0.4282,-0.0232,1,0,0.214,4,1
480.23,0,11,0.2611,-0.0994,2,0,0.3505,54,1
2059.04,2,47,0.5238,-0.0499,0,0,0.6922,4,0
224.94,0,20,0.8668,0.0181,1,0,0.4441,6,0
239.41,0,7,0.6368,-0.0577,0,0,0.6334,5,0
271.1,0,18,0.5472,-0.0547,1,0,0.4208,6,1
2324.79,2,22,0.4481,-0.2966,0,0,0.5673,7,0
216.84,0,44,0.2081,0.1585,3,1,0.8606,4,0
438.4,1,6,0.6425,0.1844,2,1,0.2301,5,1
238.31,0,2,0.5444,-0.3732,6,0,0.4617,9,1
328.92,0,44,0.7173,-0.1768,2,0,0.3114,39,1
2517.23,2,9,0.304,-0.3325,3,2,0.2687,27,1
1354.33,1,26,0.1024,-0.2204,7,0,0.4623,49,1
4758.29,2,41,0.4076,0.0839,3,0,0.3994,6,0
378.28,0,31,0.3,-0.1714,2,0,0.22,59,1
1443.9,1,8,0.1478,0.0366,2,0,0.5874,2,0
3138.8,2,44,0.4229,0.1058,0,1,0.3946,4,1
527.6,0,3,0.1442,0.0645,1,4,0.8714,8,0
554.29,0,14,0.8474,-0.4411,2,0,0.0571,57,0
3348.04,2,7,0.2902,-0.325,1,0,0.1664,27,0
371.34,0,31,0.5452,-0.2105,3,1,0.05,24,1
828.31,1,42,0.6596,-0.079,3,1,0.4235,6,1
2365.53,2,39,0.3796,-0.1365,2,0,0.3147,38,0
257.66,0,9,0.2136,-0.3552,7,0,0.1676,27,1
360.44,0,21,0.6825,-0.1584,9,1,0.2364,51,0
225.37,0,9,0.4412,0.0591,0,0,0.766,5,0
271.24,0,21,0.3066,0.056,1,1,0.6751,4,0
127.18,0,14,0.1922,0.1089,1,0,0.634,6,0
1626.69,1,45,0.1645,-0.1965,5,0,0.3141,22,1
268.46,0,46,0.4238,-0.2838,5,0,0.3763,58,0
1043.85,1,50,0.6119,-0.096,2,0,0.5642,7,0
483.04,0,13,0.2823,-0.0621,5,0,0.0546,24,1
322.14,0,1,0.9078,-0.4372,5,0,0.2249,39,1
480.78,0,3,0.4836,0.117,0,1,0.4538,3,1
576.29,1,51,0.3311,0.0209,4,0,0.3801,7,0
671.13,0,55,0.3473,-0.0062,3,0,0.1801,5,0
424.27,0,13,0.5655,0.1626,0,0,0.6901,4,0
2582.32,2,53,0.3507,-0.4022,7,1,0.3021,21,1
1465.57,1,32,0.0341,-0.2027,6,0,0.469,17,0
192.65,0,12,0.2608,-0.3391,7,0,0.3218,48,1
2169.41,2,19,0.3074,-0.4494,5,0,0.6376,30,1
480.76,0,16,0.5745,-0.074,3,2,0.4331,1,0
150.87,0,46,0.4104,-0.0051,1,0,0.3169,6,1
352.85,0,12,0.1107,0.044,0,0,0.5543,3,0
349.37,0,11,0.4319,-0.0885,1,0,0.697,3,0
577.73,0,44,0.2259,-0.0623,1,2,0.09,0,0
511.42,1,19,0.5617,-0.1399,1,0,0.7171,3,0
509.41,0,16,0.3195,-0.0632,7,0,0.4459,38,1
731.73,1,49,0.3009,-0.119,2,0,0.05,32,0
2052.41,2,56,0.747,0.2344,1,2,0.5505,6,0
580.29,1,34,0.4446,-0.3474,1,0,0.3349,55,0
608.18,1,50,0.5224,-0.3689,4,0,0.4838,50,1
1025.01,1,51,0.5961,-0.1095,4,0,0.5932,4,0
1626.05,2,36,0.1062,-0.0769,6,0,0.1294,45,1
375.77,0,50,0.7351,-0.1003,2,0,0.2204,5,1
229.95,0,1,0.7873,-0.1698,5,0,0.0939,58,1
582.11,1,3,0.719,0.1031,3,0,0.7316,5,0
739.88,1,54,0.5922,-0.0853,1,0,0.5873,4,1
326.27,0,9,0.3807,-0.3978,6,0,0.6342,15,1
807.67,1,44,0.6808,-0.133,3,0,0.1237,19,1
293.49,0,26,0.5968,0.0064,0,0,0.6405,0,0
3062.22,2,48,0.4407,0.0024,0,0,0.3728,0,1
423.57,0,40,0.6451,-0.4207,6,0,0.342,47,1
260.17,0,5,0.4577,0.1188,1,1,0.1768,6,0
201.22,0,21,0.4965,-0.2614,4,0,0.5071,34,1
297.83,0,43,0.8471,-0.3633,8,0,0.3066,55,0
341.93,0,56,0.6861,-0.3035,2,0,0.7435,7,0
173.93,0,49,0.2931,-0.3645,3,0,0.2924,34,1
212.34,0,54,0.2069,-0.0458,1,0,0.1575,7,1
225.47,0,58,0.6639,0.0302,1,0,0.5496,3,0
269.65,0,54,0.2313,0.2459,0,0,0.3585,3,0
222.19,0,35,0.7511,-0.3896,4,0,0.05,59,1
371.42,0,21,0.3951,0.0221,1,0,0.233,2,1
165.35,0,31,0.1721,0.0697,1,0,0.9131,1,0
166.83,0,48,0.5937,-0.422,3,2,0.7062,20,0
258.02,0,26,0.5815,-0.0643,4,0,0.4751,49,0
272.71,0,50,0.4789,0.1376,3,0,0.7588,6,0
534.91,1,43,0.7293,-0.0216,1,1,0.6473,2,0
1940.81,2,13,0.0774,-0.3761,2,0,0.5934,29,0
2085.7,2,56,0.5966,0.0614,1,0,0.8267,5,0
775.55,1,51,0.5277,0.0109,1,0,0.5172,0,0
938.59,1,36,0.5357,-0.4475,8,2,0.1141,48,1
230.06,0,12,0.576,-0.3188,6,0,0.7037,11,1
1492.88,1,14,0.4599,-0.222,4,0,0.3292,45,1
1055.84,1,51,0.3112,-0.1087,0,0,0.792,0,0
670.97,1,2,0.2372,-0.0242,0,0,0.222,6,0
2480.72,2,30,0.4867,-0.3512,7,0,0.1253,56,1
302.86,0,38,0.2909,0.062,1,0,0.3201,6,0
1361.54,1,14,0.1453,0.0508,1,0,0.1072,0,0
721.32,1,52,0.1802,-0.1399,1,0,0.4173,2,0
379.35,0,32,0.213,-0.3404,7,0,0.05,11,1
2435.42,2,4,0.885,-0.2878,2,0,0.2484,38,0
488.79,0,20,0.6057,0.0737,2,0,0.8506,3,0
3770.78,2,24,0.6357,-0.0758,6,0,0.0559,36,1
953.52,1,14,0.6698,-0.1982,4,1,0.2253,44,0
264.56,0,57,0.7061,-0.0116,0,0,0.24,3,0
1062.66,1,22,0.1433,0.1118,0,0,0.334,4,1
272.25,0,31,0.2969,-0.0403,1,4,0.2456,4,1
1602.51,1,33,0.4555,0.0287,2,0,0.6199,5,0
914.78,1,14,0.3462,-0.1797,2,2,0.7188,2,0
772.2,1,35,0.2968,-0.4124,10,4,0.5639,36,1
2043.38,2,22,0.2263,0.1505,2,0,0.3329,2,0
189.68,0,1,0.7042,-0.0908,4,0,0.3966,47,1
352.37,0,25,0.6001,0.1099,0,1,0.2023,3,0
217.65,0,36,0.1538,0.1156,3,0,0.5969,5,1
425.91,0,8,0.5526,0.1549,1,0,0.3123,5,0
184.45,0,47,0.3824,-0.0147,0,0,0.2381,4,0
303.21,0,40,0.5992,-0.339,3,1,0.05,38,1
433.75,0,19,0.9404,0.2448,2,0,0.1821,6,0
136.54,0,36,0.2522,-0.3906,3,0,0.6754,18,0
4864.0,2,19,0.5881,-0.112,0,0,0.6434,7,0
249.89,0,39,0.3781,-0.3643,7,0,0.05,55,1
2521.5,2,10,0.3772,-0.0946,2,0,0.2854,34,1
354.21,0,37,0.2377,-0.2005,4,0,0.2361,41,1
373.91,0,4,0.5378,-0.0562,0,0,0.6387,1,1
979.54,1,2,0.3627,-0.013,1,0,0.861,8,0
